date,nav,benchmark_nav
2023-02-03,17798.2118,13471.8820
2023-02-06,17422.4936,13389.5528
2023-02-07,17820.4021,13564.6689
2023-02-08,17326.2290,13416.3424
2023-02-09,17187.9721,13300.0327
2023-02-10,17061.5509,13331.0719
2023-02-13,17297.8209,13487.5638
2023-02-14,17404.3572,13481.3568
2023-02-15,17423.5792,13525.1356
2023-02-16,17131.1333,13338.9108
2023-02-17,16949.8341,13305.5887
2023-02-21,16390.7600,13038.6655
2023-02-22,16423.7345,13020.6976
2023-02-23,16630.3688,13089.9586
2023-02-24,16384.5254,12950.1282
2023-02-27,16449.9217,12994.2325
2023-02-28,16590.8334,12946.2083
2023-03-01,16793.3026,12896.5449
2023-03-02,16904.6738,12996.8462
2023-03-03,17152.6278,13205.2854
2023-03-06,16929.4190,13214.4347
2023-03-07,16709.3215,13011.8728
2023-03-08,16903.0218,13033.1116
2023-03-09,16564.3058,12792.6514
2023-03-10,16241.4941,12608.0626
2023-03-13,16251.7281,12590.0926
2023-03-14,16652.1561,12798.2032
2023-03-15,16450.4861,12718.1621
2023-03-16,16907.0244,12941.3055
2023-03-17,16665.8392,12789.9878
2023-03-20,16846.3787,12912.9683
2023-03-21,16953.1419,13082.5243
2023-03-22,16628.4920,12859.5130
2023-03-23,16996.9454,12894.2766
2023-03-24,16871.0001,12978.8876
2023-03-27,16757.0000,13003.1572
2023-03-28,16600.9023,12973.9713
2023-03-29,16979.4603,13162.5456
2023-03-30,17098.8507,13239.6163
2023-03-31,17313.4675,13426.2218
2023-04-03,17245.1608,13477.3849
2023-04-04,16944.4134,13402.6096
2023-04-05,16845.5400,13367.5194
2023-04-06,16847.4806,13419.6632
2023-04-10,17091.5091,13433.4376
2023-04-11,17084.9684,13437.0456
2023-04-12,16975.0652,13382.2766
2023-04-13,17249.9459,13560.0271
2023-04-14,17241.7364,13526.9078
2023-04-17,17185.3788,13575.4417
2023-04-18,17182.5643,13584.2977
2023-04-19,17174.5559,13582.0023
2023-04-20,17083.6965,13507.8874
2023-04-21,17119.4638,13518.3784
2023-04-24,17008.9002,13532.4814
2023-04-25,16446.8050,13317.6688
2023-04-26,16410.0464,13261.2608
2023-04-27,16399.6559,13525.2656
2023-04-28,16615.0886,13640.7057
2023-05-01,16855.0138,13626.9313
2023-05-02,16857.2394,13473.7780
2023-05-03,16930.4724,13381.2917
2023-05-04,16651.0542,13286.5142
2023-05-05,16891.2875,13532.4814
2023-05-08,16786.3191,13536.0883
2023-05-09,16656.0106,13476.7276
2023-05-10,16952.6090,13539.6963
2023-05-11,16952.4996,13516.0840
2023-05-12,16882.5475,13498.3720
2023-05-15,17211.1216,13544.9423
2023-05-16,17218.9161,13454.4269
2023-05-17,17475.1693,13617.7508
2023-05-18,17775.2492,13748.9332
2023-05-19,17758.0881,13728.9268
2023-05-22,17779.5880,13734.5015
2023-05-23,17508.9022,13580.3621
2023-05-24,17289.7374,13481.9757
2023-05-25,17676.4156,13598.7284
2023-05-26,18215.2700,13774.8397
2023-05-30,18006.9971,13780.0878
2023-05-31,17791.0385,13703.6744
2023-06-01,18028.5388,13833.8729
2023-06-02,18162.5178,14033.9262
2023-06-05,17972.4512,14007.0347
2023-06-06,18117.1657,14037.5331
2023-06-07,18263.6134,13988.9961
2023-06-08,18270.7035,14073.6082
2023-06-09,18206.9498,14098.8616
2023-06-12,18596.9785,14226.7626
2023-06-13,18717.3031,14320.5614
2023-06-14,18666.1479,14337.6140
2023-06-15,18815.0352,14515.3666
2023-06-16,18893.5108,14465.9248
2023-06-20,18732.5086,14390.8728
2023-06-21,18635.7978,14317.1365
2023-06-22,18813.9420,14368.8186
2023-06-23,18549.5815,14260.1897
