date,nav,benchmark_nav
2023-03-03,14216.9300,13205.2854
2023-03-06,13978.5128,13214.4347
2023-03-07,13803.7081,13011.8728
2023-03-08,13850.1936,13033.1116
2023-03-09,13581.8118,12792.6514
2023-03-10,13263.6276,12608.0626
2023-03-13,12970.9844,12590.0926
2023-03-14,13181.7666,12798.2032
2023-03-15,12938.8967,12718.1621
2023-03-16,13163.7540,12941.3055
2023-03-17,12892.7312,12789.9878
2023-03-20,13079.9623,12912.9683
2023-03-21,13289.2622,13082.5243
2023-03-22,13009.8919,12859.5130
2023-03-23,12908.0593,12894.2766
2023-03-24,12992.5026,12978.8876
2023-03-27,13137.1556,13003.1572
2023-03-28,13197.2542,12973.9713
2023-03-29,13304.5232,13162.5456
2023-03-30,13349.1173,13239.6163
2023-03-31,13578.4916,13426.2218
2023-04-03,13618.2143,13477.3849
2023-04-04,13407.6861,13402.6096
2023-04-05,13322.5444,13367.5194
2023-04-06,13296.8730,13419.6632
2023-04-10,13407.8021,13433.4376
2023-04-11,13539.8949,13437.0456
2023-04-12,13497.5555,13382.2766
2023-04-13,13603.5804,13560.0271
2023-04-14,13605.1532,13526.9078
2023-04-17,13690.7777,13575.4417
2023-04-18,13708.6644,13584.2977
2023-04-19,13726.4193,13582.0023
2023-04-20,13650.4571,13507.8874
2023-04-21,13602.3599,13518.3784
2023-04-24,13583.2470,13532.4814
2023-04-25,13231.2975,13317.6688
2023-04-26,13167.7198,13261.2608
2023-04-27,13343.5981,13525.2656
2023-04-28,13455.7439,13640.7057
2023-05-01,13435.9043,13626.9313
2023-05-02,13297.5533,13473.7780
2023-05-03,13195.5813,13381.2917
2023-05-04,13089.7423,13286.5142
2023-05-05,13373.4228,13532.4814
2023-05-08,13306.3796,13536.0883
2023-05-09,13247.8011,13476.7276
2023-05-10,13246.8883,13539.6963
2023-05-11,13180.0337,13516.0840
2023-05-12,13174.0092,13498.3720
2023-05-15,13254.9719,13544.9423
2023-05-16,13025.6803,13454.4269
2023-05-17,13238.5210,13617.7508
2023-05-18,13365.7658,13748.9332
2023-05-19,13276.9133,13728.9268
2023-05-22,13293.9226,13734.5015
2023-05-23,13242.3161,13580.3621
2023-05-24,13052.9205,13481.9757
2023-05-25,12978.8763,13598.7284
2023-05-26,13103.7981,13774.8397
2023-05-30,13055.9765,13780.0878
2023-05-31,12882.8176,13703.6744
2023-06-01,12980.9969,13833.8729
2023-06-02,13414.6078,14033.9262
2023-06-05,13251.0997,14007.0347
2023-06-06,13521.6103,14037.5331
2023-06-07,13791.5537,13988.9961
