date,nav,benchmark_nav
2022-01-07,15225.7762,14984.5230
2022-01-10,15112.9621,14965.8781
2022-01-11,15222.1612,15102.1910
2022-01-12,15106.9118,15143.0191
2022-01-13,15090.9457,14934.3678
2022-01-14,15149.4687,14940.4801
2022-01-18,14795.2780,14675.8908
2022-01-19,14549.0625,14523.4977
2022-01-20,14372.1817,14362.7520
2022-01-21,13873.7272,14080.8043
2022-01-24,13983.1036,14140.6008
2022-01-25,13964.3253,13967.9580
2022-01-26,13929.4919,13932.9156
2022-01-27,13702.9825,13864.1154
2022-01-28,13868.5039,14208.4348
2022-01-31,14143.7763,14464.3450
2022-02-01,14233.5537,14562.0804
2022-02-02,14206.9766,14703.5384
2022-02-03,13923.3559,14357.9283
2022-02-04,14099.5702,14425.4461
2022-02-07,14170.0020,14379.1484
2022-02-08,14549.3986,14497.4591
2022-02-09,14686.3063,14709.6466
2022-02-10,14648.2172,14445.3786
2022-02-11,14506.5798,14160.5323
2022-02-14,14381.0043,14114.2366
2022-02-15,14782.2935,14341.8574
2022-02-16,14899.4400,14357.9283
2022-02-17,14538.8311,14051.2274
2022-02-18,14460.5327,13960.2429
2022-02-22,14226.3385,13810.4250
2022-02-23,14016.4257,13565.4478
2022-02-24,13951.2154,13769.5948
2022-02-25,14308.0327,14073.4085
2022-02-28,14123.6999,14037.4010
2022-03-01,13507.7902,13823.6076
2022-03-02,13974.7309,14077.9109
2022-03-03,13886.5046,14007.8230
2022-03-04,13502.4058,13894.0147
2022-03-07,13017.1247,13484.4322
2022-03-08,13114.6650,13382.1965
2022-03-09,13555.7732,13740.9830
2022-03-10,13507.0780,13678.9358
2022-03-11,13426.0611,13505.0054
2022-03-14,13588.0971,13406.3069
2022-03-15,13660.3700,13701.1180
2022-03-16,14170.0368,14004.9286
2022-03-17,14264.5285,14180.1455
2022-03-18,14263.1641,14335.4559
2022-03-21,14228.0838,14331.2656
2022-03-22,14433.8723,14498.9588
2022-03-23,14270.1477,14312.2379
2022-03-24,14482.2747,14527.9824
2022-03-25,14700.1654,14598.9324
2022-03-28,14648.8990,14702.7771
2022-03-29,14861.0007,14884.6618
2022-03-30,14629.3110,14792.7506
2022-03-31,14491.4489,14565.0726
2022-04-01,14567.8302,14606.3511
2022-04-04,14530.7208,14731.4782
2022-04-05,14310.4390,14545.4001
2022-04-06,14145.4186,14399.9545
2022-04-07,14144.5260,14472.5156
2022-04-08,14201.5801,14433.8164
2022-04-11,14103.7759,14187.1097
2022-04-12,14058.3080,14134.5446
2022-04-13,14234.0003,14296.4333
2022-04-14,14277.0252,14118.4207
2022-04-18,14255.9206,14124.2242
2022-04-19,14433.8441,14352.2288
2022-04-20,14562.7747,14341.5829
2022-04-21,14295.1903,14127.1280
2022-04-22,13938.5743,13739.4906
2022-04-25,13849.2457,13819.1468
2022-04-26,13409.6598,13418.9321
2022-04-27,13388.9498,13456.6619
2022-04-28,13668.3184,13796.5715
2022-04-29,13235.1603,13286.7087
2022-05-02,13258.0008,13366.6884
2022-05-03,13520.9424,13427.9607
2022-05-04,13880.8549,13836.8807
2022-05-05,13457.9955,13345.0803
