date,nav,benchmark_nav
2023-05-10,15760.7891,13539.6963
2023-05-11,15660.3686,13516.0840
2023-05-12,15636.9371,13498.3720
2023-05-15,15847.2490,13544.9423
2023-05-16,15610.2000,13454.4269
2023-05-17,16000.7695,13617.7508
2023-05-18,16246.1459,13748.9332
2023-05-19,16166.9863,13728.9268
2023-05-22,16254.6052,13734.5015
2023-05-23,16201.1194,13580.3621
2023-05-24,16015.6597,13481.9757
2023-05-25,15955.4820,13598.7284
2023-05-26,16047.4626,13774.8397
2023-05-30,15989.3381,13780.0878
2023-05-31,15645.8114,13703.6744
2023-06-01,15843.6029,13833.8729
2023-06-02,16446.3192,14033.9262
2023-06-05,16196.7900,14007.0347
2023-06-06,16586.6077,14037.5331
2023-06-07,17006.8127,13988.9961
2023-06-08,16972.4644,14073.6082
2023-06-09,16857.7250,14098.8616
2023-06-12,16823.6681,14226.7626
2023-06-13,17040.5327,14320.5614
2023-06-14,16855.7961,14337.6140
