date,nav,benchmark_nav
2022-09-29,12764.1070,11798.5279
2022-09-30,12537.9076,11616.0819
2022-10-03,12778.9280,11922.7595
2022-10-04,13157.3434,12292.2094
2022-10-05,13137.4960,12263.5886
2022-10-06,13038.1820,12137.0786
2022-10-07,12587.2107,11798.5279
2022-10-10,12472.6029,11708.4435
2022-10-11,12382.2945,11634.2931
2022-10-12,12424.8783,11595.9176
2022-10-13,12719.4365,11901.9477
2022-10-14,12384.8050,11630.7165
2022-10-17,12801.1169,11929.5915
2022-10-18,12919.7481,12069.7591
2022-10-19,12817.9063,11984.2283
2022-10-20,12760.3790,11883.7365
2022-10-21,13097.2617,12172.5262
2022-10-24,13244.2414,12321.4756
2022-10-25,13445.0664,12518.2342
2022-10-26,13121.3379,12423.9205
2022-10-27,12926.6850,12357.5759
2022-10-28,13250.0472,12651.5709
2022-10-31,13128.7576,12560.1842
2022-11-01,12940.8997,12505.2220
2022-11-02,12582.0398,12191.3870
2022-11-03,12373.2427,12065.8551
2022-11-04,12496.0053,12239.5214
2022-11-07,12607.0396,12356.5978
2022-11-08,12641.6735,12423.2698
2022-11-09,12288.5995,12167.3240
2022-11-10,13079.8024,12835.9679
2022-11-11,13270.0178,12960.2026
2022-11-14,13140.0840,12849.9540
2022-11-15,13273.8667,12959.5509
2022-11-16,13181.9966,12860.6857
2022-11-17,13158.2490,12821.3342
2022-11-18,13176.3532,12879.5476
2022-11-21,13024.4022,12832.7167
2022-11-22,13178.2402,13005.4059
2022-11-23,13314.8230,13087.3591
2022-11-25,13249.2532,13084.4342
2022-11-28,13068.5946,12875.6458
2022-11-29,12972.3659,12853.5306
2022-11-30,13518.9222,13258.4248
2022-12-01,13497.0809,13248.6701
2022-12-02,13464.0108,13233.3816
2022-12-05,13217.2900,12995.3238
2022-12-06,12973.0823,12807.9988
2022-12-07,12912.6192,12786.2121
2022-12-08,13041.0387,12886.3754
2022-12-09,12941.2594,12790.1139
2022-12-12,13118.4175,12974.5109
2022-12-13,13233.2613,13072.7275
2022-12-14,13159.6809,12989.1456
2022-12-15,12791.9899,12671.4109
2022-12-16,12621.0595,12521.8097
2022-12-19,12476.0471,12415.6287
2022-12-20,12471.2298,12432.6189
2022-12-21,12661.3675,12618.5175
2022-12-22,12418.6888,12438.4978
2022-12-23,12469.7700,12510.0477
2022-12-27,12310.7119,12460.7152
2022-12-28,12159.8508,12305.8556
2022-12-29,12414.6907,12527.3653
2022-12-30,12398.0162,12494.3651
2023-01-03,12275.7434,12441.7657
